TENSE,ROOT,FORM,NAME_AND_AUTHOR,AGE,GENDER,AUTHOR,PATH,REALPAST,FREQUENCY
SUSPECT,make,maked,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
PAST,make,made,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
PAST,make,made,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
PAST,make,made,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",made,28626
PAST,break,broke,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",broke,5355
PAST,see,saw,abekuczaj,2.65451745379877,male,kuczaj,"scripts,Kuczaj,abe026.cha.txt",saw,20527
PAST,say,said,abekuczaj,2.62499794661191,male,kuczaj,"scripts,Kuczaj,abe019.cha.txt",said,56531
PAST,hear,heard,abekuczaj,2.62499794661191,male,kuczaj,"scripts,Kuczaj,abe019.cha.txt",heard,19775
PAST,eat,ate,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",ate,1722
PAST,see,saw,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",saw,20527
SUSPECT,fall,falled,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",fell,3723
PAST,lose,lost,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",lost,13974
PAST,buy,bought,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",bought,4362
PAST,say,said,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",said,56531
PAST,say,said,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",said,56531
PAST,say,said,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",said,56531
PAST,say,said,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",said,56531
PAST,tell,told,abekuczaj,2.6694045174538,male,kuczaj,"scripts,Kuczaj,abe027.cha.txt",told,35679
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68309377138946,male,kuczaj,"scripts,Kuczaj,abe028.cha.txt",made,28626
SUSPECT,draw,drawed,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",drew,1277
PAST,make,made,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",made,28626
PAST,wind,wound,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",wound,1353
PAST,make,made,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",made,28626
PAST,make,made,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",made,28626
PAST,say,said,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",said,56531
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,find,found,abekuczaj,2.68856947296372,male,kuczaj,"scripts,Kuczaj,abe029.cha.txt",found,20196
PAST,catch,caught,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",caught,4791
PAST,catch,caught,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",caught,4791
PAST,catch,caught,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",caught,4791
PAST,catch,caught,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",caught,4791
PAST,catch,caught,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",caught,4791
PAST,break,broke,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",broke,5355
PAST,find,found,abekuczaj,2.70499657768652,male,kuczaj,"scripts,Kuczaj,abe030.cha.txt",found,20196
PAST,say,said,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",said,56531
PAST,tell,told,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",told,35679
PAST,see,saw,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",saw,20527
PAST,say,said,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",said,56531
PAST,say,said,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",said,56531
SUSPECT,blow,blowed,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",blew,1610
SUSPECT,blow,blowed,abekuczaj,2.71594798083504,male,kuczaj,"scripts,Kuczaj,abe031.cha.txt",blew,1610
SUSPECT,fall,felled,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",fell,3723
PAST,fall,fell,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",fell,3723
PAST,hear,heard,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",heard,19775
PAST,hear,heard,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",heard,19775
PAST,hear,heard,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",heard,19775
PAST,see,saw,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",saw,20527
PAST,find,found,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",found,20196
SUSPECT,drink,drinked,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",drank,656
PAST,catch,caught,abekuczaj,2.72689938398357,male,kuczaj,"scripts,Kuczaj,abe032.cha.txt",caught,4791
SUSPECT,fall,falled,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",fell,3723
PAST,break,broke,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",broke,5355
PAST,break,broke,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",broke,5355
PAST,break,broke,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",broke,5355
PAST,find,found,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",found,20196
PAST,find,found,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",found,20196
PAST,see,saw,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.73511293634497,male,kuczaj,"scripts,Kuczaj,abe033.cha.txt",saw,20527
SUSPECT,find,finded,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",found,20196
PAST,hide,hid,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",hid,596
PAST,hide,hid,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",hid,596
PAST,make,made,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",made,28626
PAST,lose,lost,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",lost,13974
PAST,say,said,abekuczaj,2.7460643394935,male,kuczaj,"scripts,Kuczaj,abe034.cha.txt",said,56531
PAST,think,thought,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",thought,41232
PAST,think,thought,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",thought,41232
PAST,eat,ate,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",ate,1722
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",fell,3723
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
SUSPECT,take,tooked,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",took,17454
PAST,take,took,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",took,17454
SUSPECT,break,broked,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",broke,5355
SUSPECT,break,broked,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",broke,5355
SUSPECT,break,broked,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",broke,5355
SUSPECT,break,broked,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",broke,5355
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.75273785078713,male,kuczaj,"scripts,Kuczaj,abe035.cha.txt",saw,20527
PAST,eat,ate,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",ate,1722
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,say,said,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",said,56531
PAST,see,saw,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",saw,20527
SUSPECT,wear,weared,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",wore,1081
PAST,break,broke,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",broke,5355
SUSPECT,fall,falled,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",fell,3723
SUSPECT,give,gived,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",gave,12428
PAST,give,gave,abekuczaj,2.76368925393566,male,kuczaj,"scripts,Kuczaj,abe036.cha.txt",gave,12428
PAST,see,saw,abekuczaj,2.77190280629706,male,kuczaj,"scripts,Kuczaj,abe037.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.77190280629706,male,kuczaj,"scripts,Kuczaj,abe037.cha.txt",saw,20527
PAST,say,said,abekuczaj,2.77190280629706,male,kuczaj,"scripts,Kuczaj,abe037.cha.txt",said,56531
PAST,say,said,abekuczaj,2.77190280629706,male,kuczaj,"scripts,Kuczaj,abe037.cha.txt",said,56531
PAST,fall,fell,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",fell,3723
PAST,send,sent,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",sent,7038
PAST,send,sent,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",sent,7038
PAST,send,sent,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",sent,7038
PAST,send,sent,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",sent,7038
SUSPECT,fall,falled,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.78011635865845,male,kuczaj,"scripts,Kuczaj,abe038.cha.txt",fell,3723
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
SUSPECT,fall,falled,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",fell,3723
PAST,catch,caught,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",caught,4791
PAST,hear,heard,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",heard,19775
PAST,hear,heard,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",heard,19775
PAST,find,found,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",found,20196
PAST,find,found,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",found,20196
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
PAST,catch,caught,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",caught,4791
SUSPECT,fall,falled,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",fell,3723
SUSPECT,fall,falled,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",fell,3723
PAST,make,made,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",made,28626
SUSPECT,drink,drinked,abekuczaj,2.79380561259411,male,kuczaj,"scripts,Kuczaj,abe039.cha.txt",drank,656
SUSPECT,make,maked,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",made,28626
PAST,make,made,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",made,28626
PAST,make,made,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",made,28626
PAST,eat,ate,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",ate,1722
PAST,say,said,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",said,56531
PAST,say,said,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",said,56531
SUSPECT,fall,falled,abekuczaj,2.80201916495551,male,kuczaj,"scripts,Kuczaj,abe040.cha.txt",fell,3723
PAST,say,said,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",said,56531
PAST,say,said,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",said,56531
SUSPECT,fall,falled,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",fell,3723
PAST,say,said,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",said,56531
SUSPECT,hang,hanged,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",hung,1436
SUSPECT,wear,weared,abekuczaj,2.81297056810404,male,kuczaj,"scripts,Kuczaj,abe041.cha.txt",wore,1081
PAST,take,took,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",took,17454
PAST,say,said,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",said,56531
PAST,see,saw,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",saw,20527
PAST,say,said,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",said,56531
PAST,eat,ate,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",ate,1722
SUSPECT,eat,eated,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",ate,1722
SUSPECT,grow,growed,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",grew,1493
SUSPECT,grow,growed,abekuczaj,2.82392197125257,male,kuczaj,"scripts,Kuczaj,abe042.cha.txt",grew,1493
PAST,grow,grew,abekuczaj,2.83213552361396,male,kuczaj,"scripts,Kuczaj,abe043.cha.txt",grew,1493
PAST,see,saw,abekuczaj,2.83213552361396,male,kuczaj,"scripts,Kuczaj,abe043.cha.txt",saw,20527
PAST,see,saw,abekuczaj,2.83213552361396,male,kuczaj,"scripts,Kuczaj,abe043.cha.txt",saw,20527
SUSPECT,make,maked,abekuczaj,2.83213552361396,male,kuczaj,"scripts,Kuczaj,abe043.cha.txt",made,28626
PAST,make,made,abekuczaj,2.83213552361396,male,kuczaj,"scripts,Kuczaj,abe043.cha.txt",made,28626
PAST,say,said,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",said,56531
SUSPECT,bring,bringed,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",brought,8786
PAST,say,said,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",said,56531
SUSPECT,draw,drawed,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",drew,1277
PAST,say,said,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",said,56531
PAST,say,said,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",said,56531
SUSPECT,break,brokened,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",broke,5355
SUSPECT,break,brokened,abekuczaj,3.01916495550992,male,kuczaj,"scripts,Kuczaj,abe061.cha.txt",broke,5355
PAST,say,said,abekuczaj,3.04380561259411,male,kuczaj,"scripts,Kuczaj,abe062.cha.txt",said,56531
PAST,shoot,shot,abekuczaj,3.04380561259411,male,kuczaj,"scripts,Kuczaj,abe062.cha.txt",shot,11599
SUSPECT,eat,eated,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",ate,1722
PAST,see,saw,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",saw,20527
PAST,hear,heard,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",heard,19775
PAST,say,said,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",said,56531
PAST,think,thought,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",thought,41232
PAST,forget,forgot,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",forgot,5045
PAST,forget,forgot,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",forgot,5045
SUSPECT,make,maked,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
PAST,make,made,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
PAST,make,made,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
PAST,make,made,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
PAST,tell,told,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",told,35679
PAST,lose,lost,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",lost,13974
SUSPECT,make,maked,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
PAST,make,made,abekuczaj,3.0684462696783,male,kuczaj,"scripts,Kuczaj,abe063.cha.txt",made,28626
SUSPECT,think,thoughted,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",thought,41232
PAST,think,thought,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",thought,41232
SUSPECT,eat,eated,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",ate,1722
SUSPECT,think,thoughted,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",thought,41232
PAST,think,thought,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",thought,41232
SUSPECT,break,breaked,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",broke,5355
SUSPECT,bring,bringed,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",brought,8786
SUSPECT,bring,bringed,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",brought,8786
SUSPECT,make,maked,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",made,28626
SUSPECT,make,maked,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",made,28626
PAST,make,made,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",made,28626
PAST,find,found,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",found,20196
PAST,find,found,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",found,20196
PAST,find,found,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",found,20196
PAST,find,found,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",found,20196
PAST,find,found,abekuczaj,3.07939767282683,male,kuczaj,"scripts,Kuczaj,abe064.cha.txt",found,20196
